,last_fill_price_close,close_creation_date,qty_executed_close,last_fill_price_open,qty_executed_open,order_transaction_date,env,position_id,order_creation_date,average_fill_price_close,closing_order_id,close_transaction_date,order_id,option_symbol,underlying_symbol,average_fill_price_open,execution_strategy,close_reason,spread_position,average_fill_price_close_float,average_fill_price_open_float,pnlcoefficient,winloss
93,0.73,2024-05-13T19:01:31.346Z,1.0,0.81,1.0,2024-05-13T19:01:31.391Z,PROD_VAL,AMD-CDBFC1D-2024-05-13T19-01,2024-05-13T19:01:31.346Z,0.73,11508895,2024-05-13T19:45:44.781Z,11508371,AMD240517C00157500,AMD,0.81,None,"Breached floor pct, sell. -0.003923388763588645 -0.0022539072000000004",0,0.73,0.81,-0.08000000000000007,L
94,0.26,2024-05-14T15:01:33.513Z,6.0,0.28,6.0,2024-05-14T15:01:33.530Z,PROD_VAL,DIS-CDBFC1D-2024-05-14T15-01,2024-05-14T15:01:33.513Z,0.26,11516876,2024-05-14T15:30:38.362Z,11516336,DIS240517C00108000,DIS,0.28,None,"Breached floor pct, sell. -0.0018953752843063197 -0.0006873648",2,0.26,0.28,-0.020000000000000018,L
95,4.85,2024-05-09T14:01:26.149Z,2.0,1.39,2.0,2024-05-09T14:01:26.162Z,PROD_VAL,TSM-CDBFC1D-2024-05-09T14-01,2024-05-09T14:01:26.149Z,4.85,11489275,2024-05-10T13:45:21.090Z,11479267,TSM240510C00142000,TSM,1.39,None,VCSell,1,4.85,1.39,3.46,W
96,0.35,2024-05-14T17:01:32.386Z,1.0,0.4,1.0,2024-05-14T17:01:32.430Z,PROD_VAL,DIS-CDBFC1D-2024-05-14T17-01,2024-05-14T17:01:32.386Z,0.35,11526204,2024-05-15T13:45:15.683Z,11518496,DIS240517C00107000,DIS,0.4,None,"Hit point of no confidence, sell.",1,0.35,0.4,-0.050000000000000044,L
97,1.53,2024-05-13T19:01:29.329Z,1.0,1.09,1.0,2024-05-13T19:01:29.355Z,PROD_VAL,GOOGL-CDBFC1D-2024-05-13T19-01,2024-05-13T19:01:29.329Z,1.53,11513902,2024-05-14T13:45:10.780Z,11508361,GOOGL240517C00172500,GOOGL,1.09,None,"Hit exit target, sell.",0,1.53,1.09,0.43999999999999995,W
0,8.1,2024-05-20T14:06:54.966Z,1.0,4.55,1.0,2024-05-20T14:06:55.070Z,PROD_VAL,NFLX-CDBFC1D-2024-05-20T14-06,2024-05-20T14:06:54.966Z,8.1,11564746,2024-05-20T16:15:59.087Z,11562439,NFLX240524C00630000,NFLX,4.55,None,VCSell,0,8.1,4.55,3.55,W
1,0.68,2024-05-14T17:01:31.627Z,1.0,0.65,1.0,2024-05-14T17:01:31.648Z,PROD_VAL,DIS-CDBFC1D-2024-05-14T17-01,2024-05-14T17:01:31.627Z,0.68,11526266,2024-05-15T13:45:45.420Z,11518491,DIS240517C00106000,DIS,0.65,None,"Hit point of no confidence, sell.",0,0.68,0.65,0.030000000000000027,W
2,0.77,2024-05-20T15:01:54.202Z,1.0,1.0,1.0,2024-05-20T15:01:54.215Z,PROD_VAL,AAPL-CDBFC1D-2024-05-20T15-01,2024-05-20T15:01:54.202Z,0.77,11572350,2024-05-21T13:45:36.663Z,11563442,AAPL240524C00192500,AAPL,1.0,None,"Failed momentum gate, sell.",0,0.77,1.0,-0.22999999999999998,L
3,0.12,2024-05-14T19:01:44.761Z,2.0,0.36,2.0,2024-05-14T19:01:44.785Z,PROD_VAL,AMZN-CDBFC1D-2024-05-14T19-01,2024-05-14T19:01:44.761Z,0.12,11526287,2024-05-15T13:45:53.166Z,11520514,AMZN240517C00192500,AMZN,0.36,None,"Hit point of no confidence, sell.",0,0.12,0.36,-0.24,L
4,0.35,2024-05-14T15:01:31.835Z,3.0,0.41,3.0,2024-05-14T15:01:31.851Z,PROD_VAL,AMZN-CDBFC1D-2024-05-14T15-01,2024-05-14T15:01:31.835Z,0.35,11526265,2024-05-15T13:45:44.876Z,11516325,AMZN240517C00190000,AMZN,0.41,None,"Hit point of no confidence, sell.",1,0.35,0.41,-0.06,L
5,0.7,2024-05-20T17:01:53.359Z,1.0,0.65,1.0,2024-05-20T17:01:53.380Z,PROD_VAL,PYPL-CDBFC1D-2024-05-20T17-01,2024-05-20T17:01:53.359Z,0.7,11572263,2024-05-21T13:45:14.465Z,11565432,PYPL240524C00065000,PYPL,0.65,None,"Hit point of no confidence, sell.",0,0.7,0.65,0.04999999999999993,W
6,0.52,2024-05-20T18:01:54.882Z,1.0,0.68,1.0,2024-05-20T18:01:54.906Z,PROD_VAL,PYPL-CDBFC1D-2024-05-20T18-01,2024-05-20T18:01:54.882Z,0.52,11572377,2024-05-21T13:45:43.500Z,11566398,PYPL240524C00065000,PYPL,0.68,None,"Hit point of no confidence, sell.",0,0.52,0.68,-0.16000000000000003,L
7,0.4,2024-05-20T14:06:55.599Z,1.0,0.55,1.0,2024-05-20T14:06:55.623Z,PROD_VAL,PYPL-CDBFC1D-2024-05-20T14-06,2024-05-20T14:06:55.599Z,0.4,11572311,2024-05-21T13:45:28.217Z,11562441,PYPL240524C00065000,PYPL,0.55,None,"Hit point of no confidence, sell.",0,0.4,0.55,-0.15000000000000002,L
8,0.19,2024-05-14T16:01:31.536Z,2.0,0.42,2.0,2024-05-14T16:01:31.555Z,PROD_VAL,GOOG-CDBFC1D-2024-05-14T16-01,2024-05-14T16:01:31.536Z,0.19,11526268,2024-05-15T13:45:46.805Z,11517406,GOOG240517C00177500,GOOG,0.42,None,"Hit exit target, sell.",1,0.19,0.42,-0.22999999999999998,L
9,0.16,2024-05-14T17:01:33.824Z,4.0,0.14,4.0,2024-05-14T17:01:33.868Z,PROD_VAL,XOM-CDBFC1D-2024-05-14T17-01,2024-05-14T17:01:33.824Z,0.16,11526293,2024-05-15T13:45:58.075Z,11518503,XOM240517C00120000,XOM,0.14,None,"Hit point of no confidence, sell.",2,0.16,0.14,0.01999999999999999,W
10,3.25,2024-05-20T15:01:58.894Z,1.0,4.0,1.0,2024-05-20T15:01:58.907Z,PROD_VAL,META-CDBFC1D-2024-05-20T15-01,2024-05-20T15:01:58.894Z,3.25,11565899,2024-05-20T17:30:54.155Z,11563467,META240524C00477500,META,4.0,None,"Breached floor pct, sell. -0.004683616899254532 -0.004385635200000001",0,3.25,4.0,-0.75,L
11,0.16,2024-05-20T16:02:00.915Z,3.0,0.35,3.0,2024-05-20T16:02:00.941Z,PROD_VAL,PYPL-CDBFC1D-2024-05-20T16-01,2024-05-20T16:02:00.915Z,0.16,11572306,2024-05-21T13:45:26.641Z,11564383,PYPL240524C00066000,PYPL,0.35,None,"Hit point of no confidence, sell.",1,0.16,0.35,-0.18999999999999997,L
12,0.11,2024-05-20T16:01:56.470Z,7.0,0.16,7.0,2024-05-20T16:01:56.503Z,PROD_VAL,GOOG-CDBFC1D-2024-05-20T16-01,2024-05-20T16:01:56.470Z,0.11,11572358,2024-05-21T13:45:38.504Z,11564362,GOOG240524C00185000,GOOG,0.16,None,"Failed momentum gate, sell.",1,0.11,0.16,-0.05,L
13,0.74,2024-05-14T16:01:34.018Z,2.0,0.56,2.0,2024-05-14T16:01:34.038Z,PROD_VAL,XOM-CDBFC1D-2024-05-14T16-01,2024-05-14T16:01:34.018Z,0.74,11526275,2024-05-15T13:45:49.170Z,11517424,XOM240517C00118000,XOM,0.56,None,"Failed momentum gate, sell.",0,0.74,0.56,0.17999999999999994,W
14,0.68,2024-05-14T16:01:32.611Z,1.0,0.69,1.0,2024-05-14T16:01:32.628Z,PROD_VAL,DIS-CDBFC1D-2024-05-14T16-01,2024-05-14T16:01:32.611Z,0.68,11526289,2024-05-15T13:45:54.777Z,11517415,DIS240517C00106000,DIS,0.69,None,"Hit point of no confidence, sell.",0,0.68,0.69,-0.009999999999999898,L
15,0.17,2024-05-20T18:01:53.861Z,3.0,0.34,3.0,2024-05-20T18:01:53.875Z,PROD_VAL,AMZN-CDBFC1D-2024-05-20T18-01,2024-05-20T18:01:53.861Z,0.17,11572352,2024-05-21T13:45:37.145Z,11566396,AMZN240524C00190000,AMZN,0.34,None,"Hit point of no confidence, sell.",1,0.17,0.34,-0.17,L
16,0.08,2024-05-20T15:01:54.707Z,15.0,0.14,15.0,2024-05-20T15:01:54.720Z,PROD_VAL,AAPL-CDBFC1D-2024-05-20T15-01,2024-05-20T15:01:54.707Z,0.08,11572360,2024-05-21T13:45:39.041Z,11563444,AAPL240524C00197500,AAPL,0.14,None,"Failed momentum gate, sell.",2,0.08,0.14,-0.06000000000000001,L
17,5.0,2024-05-20T15:01:56.996Z,2.0,2.89,2.0,2024-05-20T15:01:57.016Z,PROD_VAL,NFLX-CDBFC1D-2024-05-20T15-01,2024-05-20T15:01:56.996Z,5.0,11565174,2024-05-20T16:45:36.588Z,11563456,NFLX240524C00640000,NFLX,2.89,None,VCSell,0,5.0,2.89,2.11,W
18,0.16,2024-05-20T17:01:53.605Z,2.0,0.32,2.0,2024-05-20T17:01:53.629Z,PROD_VAL,PYPL-CDBFC1D-2024-05-20T17-01,2024-05-20T17:01:53.605Z,0.16,11572373,2024-05-21T13:45:41.205Z,11565434,PYPL240524C00066000,PYPL,0.32,None,"Hit point of no confidence, sell.",1,0.16,0.32,-0.16,L
19,0.31,2024-05-20T14:06:53.900Z,3.0,0.38,3.0,2024-05-20T14:06:53.912Z,PROD_VAL,XOM-CDBFC1D-2024-05-20T14-06,2024-05-20T14:06:53.900Z,0.31,11565012,2024-05-20T16:30:45.995Z,11562437,XOM240524C00121000,XOM,0.38,None,"Breached floor pct, sell. -0.003182579564489193 -0.0029446896",1,0.31,0.38,-0.07,L
20,0.14,2024-05-20T16:01:59.739Z,5.0,0.16,5.0,2024-05-20T16:01:59.754Z,PROD_VAL,XOM-CDBFC1D-2024-05-20T16-01,2024-05-20T16:01:59.739Z,0.14,11565186,2024-05-20T16:46:03.054Z,11564378,XOM240524C00122000,XOM,0.16,None,"Breached floor pct, sell. -0.00423355828478011 -0.0029587872",2,0.14,0.16,-0.01999999999999999,L
21,0.1,2024-05-14T19:01:44.077Z,4.0,0.21,4.0,2024-05-14T19:01:44.113Z,PROD_VAL,GOOGL-CDBFC1D-2024-05-14T19-01,2024-05-14T19:01:44.077Z,0.1,11526834,2024-05-15T14:00:35.323Z,11520509,GOOGL240517C00177500,GOOGL,0.21,None,"Failed momentum gate, sell.",1,0.1,0.21,-0.10999999999999999,L
22,0.34,2024-05-14T17:01:30.361Z,1.0,0.56,1.0,2024-05-14T17:01:30.382Z,PROD_VAL,GOOGL-CDBFC1D-2024-05-14T17-01,2024-05-14T17:01:30.361Z,0.34,11526267,2024-05-15T13:45:46.207Z,11518482,GOOGL240517C00175000,GOOGL,0.56,None,"Hit exit target, sell.",0,0.34,0.56,-0.22000000000000003,L
23,0.35,2024-05-14T19:01:46.665Z,1.0,0.42,1.0,2024-05-14T19:01:46.766Z,PROD_VAL,DIS-CDBFC1D-2024-05-14T19-01,2024-05-14T19:01:46.665Z,0.35,11526264,2024-05-15T13:45:43.936Z,11520521,DIS240517C00107000,DIS,0.42,None,"Hit point of no confidence, sell.",1,0.35,0.42,-0.07,L
24,0.11,2024-05-20T15:01:58.320Z,11.0,0.15,11.0,2024-05-20T15:01:58.334Z,PROD_VAL,PYPL-CDBFC1D-2024-05-20T15-01,2024-05-20T15:01:58.320Z,0.11,11572338,2024-05-21T13:45:34.001Z,11563465,PYPL240524C00067000,PYPL,0.15,None,"Hit point of no confidence, sell.",2,0.11,0.15,-0.039999999999999994,L
25,0.16,2024-05-20T19:01:53.910Z,2.0,0.37,2.0,2024-05-20T19:01:53.928Z,PROD_VAL,PYPL-CDBFC1D-2024-05-20T19-01,2024-05-20T19:01:53.910Z,0.16,11572374,2024-05-21T13:45:41.911Z,11567159,PYPL240524C00066000,PYPL,0.37,None,"Hit point of no confidence, sell.",0,0.16,0.37,-0.21,L
26,0.68,2024-05-14T19:01:46.416Z,1.0,0.68,1.0,2024-05-14T19:01:46.435Z,PROD_VAL,DIS-CDBFC1D-2024-05-14T19-01,2024-05-14T19:01:46.416Z,0.68,11526291,2024-05-15T13:45:55.796Z,11520519,DIS240517C00106000,DIS,0.68,None,"Hit point of no confidence, sell.",0,0.68,0.68,0.0,W
27,1.1,2024-05-14T18:01:35.660Z,1.0,0.65,1.0,2024-05-14T18:01:35.687Z,PROD_VAL,AMD-CDBFC1D-2024-05-14T18-01,2024-05-14T18:01:35.660Z,1.1,11526228,2024-05-15T13:45:26.596Z,11519525,AMD240517C00157500,AMD,0.65,None,VCSell,0,1.1,0.65,0.45000000000000007,W
28,0.4,2024-05-20T16:02:00.675Z,1.0,0.71,1.0,2024-05-20T16:02:00.689Z,PROD_VAL,PYPL-CDBFC1D-2024-05-20T16-01,2024-05-20T16:02:00.675Z,0.4,11572282,2024-05-21T13:45:22.463Z,11564381,PYPL240524C00065000,PYPL,0.71,None,"Hit point of no confidence, sell.",0,0.4,0.71,-0.30999999999999994,L
29,0.12,2024-05-14T17:01:31.150Z,3.0,0.21,3.0,2024-05-14T17:01:31.170Z,PROD_VAL,AMZN-CDBFC1D-2024-05-14T17-01,2024-05-14T17:01:31.150Z,0.12,11526290,2024-05-15T13:45:55.313Z,11518487,AMZN240517C00192500,AMZN,0.21,None,"Hit point of no confidence, sell.",1,0.12,0.21,-0.09,L
30,0.22,2024-05-14T19:01:44.484Z,2.0,0.41,2.0,2024-05-14T19:01:44.508Z,PROD_VAL,GOOG-CDBFC1D-2024-05-14T19-01,2024-05-14T19:01:44.484Z,0.22,11526839,2024-05-15T14:00:36.423Z,11520512,GOOG240517C00177500,GOOG,0.41,None,"Failed momentum gate, sell.",0,0.22,0.41,-0.18999999999999997,L
31,0.58,2024-05-20T14:06:53.516Z,1.0,0.69,1.0,2024-05-20T14:06:53.537Z,PROD_VAL,XOM-CDBFC1D-2024-05-20T14-06,2024-05-20T14:06:53.516Z,0.58,11565011,2024-05-20T16:30:44.450Z,11562435,XOM240524C00120000,XOM,0.69,None,"Breached floor pct, sell. -0.003182579564489193 -0.0029446896",0,0.58,0.69,-0.10999999999999999,L
32,0.54,2024-05-14T19:01:46.161Z,2.0,0.36,2.0,2024-05-14T19:01:46.185Z,PROD_VAL,AMD-CDBFC1D-2024-05-14T19-01,2024-05-14T19:01:46.161Z,0.54,11526279,2024-05-15T13:45:51.689Z,11520518,AMD240517C00160000,AMD,0.36,None,VCSell,1,0.54,0.36,0.18000000000000005,W
33,0.41,2024-05-20T16:01:57.079Z,3.0,0.51,3.0,2024-05-20T16:01:57.100Z,PROD_VAL,AMZN-CDBFC1D-2024-05-20T16-01,2024-05-20T16:01:57.079Z,0.41,11565905,2024-05-20T17:31:11.989Z,11564364,AMZN240524C00190000,AMZN,0.51,None,"Breached floor pct, sell. -0.003786999411764927 -0.0023273856",1,0.41,0.51,-0.10000000000000003,L
34,1.06,2024-05-14T15:01:32.724Z,3.0,0.52,3.0,2024-05-14T15:01:32.742Z,PROD_VAL,AMD-CDBFC1D-2024-05-14T15-01,2024-05-14T15:01:32.724Z,1.06,11526269,2024-05-15T13:45:47.319Z,11516330,AMD240517C00157500,AMD,0.52,None,VCSell,1,1.06,0.52,0.54,W
35,0.07,2024-05-20T15:01:58.055Z,6.0,0.33,6.0,2024-05-20T15:01:58.080Z,PROD_VAL,PYPL-CDBFC1D-2024-05-20T15-01,2024-05-20T15:01:58.055Z,0.07,11572248,2024-05-21T13:45:11.327Z,11563463,PYPL240524C00066000,PYPL,0.33,None,"Hit point of no confidence, sell.",1,0.07,0.33,-0.26,L
36,0.35,2024-05-14T16:01:33.465Z,2.0,0.41,2.0,2024-05-14T16:01:33.481Z,PROD_VAL,DIS-CDBFC1D-2024-05-14T16-01,2024-05-14T16:01:33.465Z,0.35,11526270,2024-05-15T13:45:47.820Z,11517419,DIS240517C00107000,DIS,0.41,None,"Hit point of no confidence, sell.",1,0.35,0.41,-0.06,L
37,0.23,2024-05-14T16:01:33.709Z,4.0,0.27,4.0,2024-05-14T16:01:33.726Z,PROD_VAL,DIS-CDBFC1D-2024-05-14T16-01,2024-05-14T16:01:33.709Z,0.23,11526247,2024-05-15T13:45:33.256Z,11517420,DIS240517C00108000,DIS,0.27,None,"Hit point of no confidence, sell.",2,0.23,0.27,-0.04000000000000001,L
38,0.3,2024-05-20T16:01:59.074Z,3.0,0.34,3.0,2024-05-20T16:01:59.090Z,PROD_VAL,XOM-CDBFC1D-2024-05-20T16-01,2024-05-20T16:01:59.074Z,0.3,11565184,2024-05-20T16:45:58.565Z,11564374,XOM240524C00121000,XOM,0.34,None,"Breached floor pct, sell. -0.004359307540763684 -0.0029587872",1,0.3,0.34,-0.040000000000000036,L
39,0.43,2024-05-20T15:01:53.671Z,3.0,0.5,3.0,2024-05-20T15:01:53.687Z,PROD_VAL,AMZN-CDBFC1D-2024-05-20T15-01,2024-05-20T15:01:53.671Z,0.43,11565185,2024-05-20T16:46:01.851Z,11563441,AMZN240524C00190000,AMZN,0.5,None,"Breached floor pct, sell. -0.0028660250865052144 -0.0023965920000000003",1,0.43,0.5,-0.07,L
40,0.74,2024-05-14T17:01:32.901Z,1.0,0.59,1.0,2024-05-14T17:01:32.925Z,PROD_VAL,XOM-CDBFC1D-2024-05-14T17-01,2024-05-14T17:01:32.901Z,0.74,11526244,2024-05-15T13:45:32.646Z,11518500,XOM240517C00118000,XOM,0.59,None,"Hit point of no confidence, sell.",0,0.74,0.59,0.15000000000000002,W
41,0.12,2024-05-14T15:01:32.086Z,9.0,0.18,9.0,2024-05-14T15:01:32.101Z,PROD_VAL,AMZN-CDBFC1D-2024-05-14T15-01,2024-05-14T15:01:32.086Z,0.12,11526253,2024-05-15T13:45:35.980Z,11516327,AMZN240517C00192500,AMZN,0.18,None,"Hit point of no confidence, sell.",2,0.12,0.18,-0.06,L
42,1.08,2024-05-14T19:01:45.578Z,1.0,0.72,1.0,2024-05-14T19:01:45.606Z,PROD_VAL,AMD-CDBFC1D-2024-05-14T19-01,2024-05-14T19:01:45.578Z,1.08,11526271,2024-05-15T13:45:48.424Z,11520516,AMD240517C00157500,AMD,0.72,None,VCSell,0,1.08,0.72,0.3600000000000001,W
43,4.14,2024-05-14T14:01:24.950Z,1.0,2.65,1.0,2024-05-14T14:01:24.994Z,PROD_VAL,QQQ-CDBFC1D-2024-05-14T14-01,2024-05-14T14:01:24.950Z,4.14,11526277,2024-05-15T13:45:50.603Z,11514703,QQQ240516C00445000,QQQ,2.65,None,"Hit exit target, sell.",0,4.14,2.65,1.4899999999999998,W
44,0.34,2024-05-14T17:01:30.899Z,1.0,0.52,1.0,2024-05-14T17:01:30.920Z,PROD_VAL,AMZN-CDBFC1D-2024-05-14T17-01,2024-05-14T17:01:30.899Z,0.34,11526296,2024-05-15T13:45:59.386Z,11518485,AMZN240517C00190000,AMZN,0.52,None,"Hit point of no confidence, sell.",0,0.34,0.52,-0.18,L
45,0.4,2024-05-20T17:01:52.572Z,2.0,0.41,2.0,2024-05-20T17:01:52.587Z,PROD_VAL,AMZN-CDBFC1D-2024-05-20T17-01,2024-05-20T17:01:52.572Z,0.4,11565889,2024-05-20T17:30:42.142Z,11565428,AMZN240524C00190000,AMZN,0.41,None,"Breached floor pct, sell. -0.00263520104042484 -0.0024025728000000002",1,0.4,0.41,-0.009999999999999953,L
46,0.94,2024-05-20T17:01:52.335Z,1.0,0.93,1.0,2024-05-20T17:01:52.350Z,PROD_VAL,AMZN-CDBFC1D-2024-05-20T17-01,2024-05-20T17:01:52.335Z,0.94,11565901,2024-05-20T17:31:04.737Z,11565426,AMZN240524C00187500,AMZN,0.93,None,"Breached floor pct, sell. -0.002436870055272454 -0.0024025728000000002",0,0.94,0.93,0.009999999999999898,W
47,0.11,2024-05-20T14:06:56.420Z,7.0,0.12,7.0,2024-05-20T14:06:56.433Z,PROD_VAL,PYPL-CDBFC1D-2024-05-20T14-06,2024-05-20T14:06:56.420Z,0.11,11572322,2024-05-21T13:45:30.527Z,11562443,PYPL240524C00067000,PYPL,0.12,None,"Hit point of no confidence, sell.",2,0.11,0.12,-0.009999999999999995,L
48,0.53,2024-05-20T15:01:57.787Z,2.0,0.66,2.0,2024-05-20T15:01:57.804Z,PROD_VAL,PYPL-CDBFC1D-2024-05-20T15-01,2024-05-20T15:01:57.787Z,0.53,11572380,2024-05-21T13:45:44.545Z,11563461,PYPL240524C00065000,PYPL,0.66,None,"Hit point of no confidence, sell.",0,0.53,0.66,-0.13,L
49,0.42,2024-05-20T19:01:53.159Z,1.0,0.81,1.0,2024-05-20T19:01:53.201Z,PROD_VAL,AMZN-CDBFC1D-2024-05-20T19-01,2024-05-20T19:01:53.159Z,0.42,11572327,2024-05-21T13:45:31.651Z,11567155,AMZN240524C00187500,AMZN,0.81,None,"Hit point of no confidence, sell.",0,0.42,0.81,-0.39000000000000007,L
50,0.1,2024-05-14T18:01:33.885Z,4.0,0.32,4.0,2024-05-14T18:01:33.915Z,PROD_VAL,GOOGL-CDBFC1D-2024-05-14T18-01,2024-05-14T18:01:33.885Z,0.1,11526252,2024-05-15T13:45:35.393Z,11519517,GOOGL240517C00177500,GOOGL,0.32,None,"Hit exit target, sell.",1,0.1,0.32,-0.22,L
51,0.38,2024-05-14T16:01:32.021Z,2.0,0.46,2.0,2024-05-14T16:01:32.040Z,PROD_VAL,AMZN-CDBFC1D-2024-05-14T16-01,2024-05-14T16:01:32.021Z,0.38,11526288,2024-05-15T13:45:53.806Z,11517410,AMZN240517C00190000,AMZN,0.46,None,"Hit point of no confidence, sell.",1,0.38,0.46,-0.08000000000000002,L
52,0.23,2024-05-14T18:01:36.582Z,3.0,0.3,3.0,2024-05-14T18:01:36.671Z,PROD_VAL,DIS-CDBFC1D-2024-05-14T18-01,2024-05-14T18:01:36.582Z,0.23,11526229,2024-05-15T13:45:27.413Z,11519530,DIS240517C00108000,DIS,0.3,None,"Hit point of no confidence, sell.",2,0.23,0.3,-0.06999999999999998,L
53,0.23,2024-05-14T19:01:47.019Z,3.0,0.28,3.0,2024-05-14T19:01:47.042Z,PROD_VAL,DIS-CDBFC1D-2024-05-14T19-01,2024-05-14T19:01:47.019Z,0.23,11526278,2024-05-15T13:45:51.144Z,11520524,DIS240517C00108000,DIS,0.28,None,"Hit point of no confidence, sell.",2,0.23,0.28,-0.05000000000000002,L
54,0.19,2024-05-14T18:01:34.475Z,2.0,0.55,2.0,2024-05-14T18:01:34.506Z,PROD_VAL,GOOG-CDBFC1D-2024-05-14T18-01,2024-05-14T18:01:34.475Z,0.19,11526262,2024-05-15T13:45:40.273Z,11519521,GOOG240517C00177500,GOOG,0.55,None,"Hit exit target, sell.",1,0.19,0.55,-0.36000000000000004,L
55,1.12,2024-05-20T14:06:47.581Z,1.0,0.63,1.0,2024-05-20T14:06:47.603Z,PROD_VAL,AAPL-CDBFC1D-2024-05-20T14-06,2024-05-20T14:06:47.581Z,1.12,11563205,2024-05-20T14:45:41.024Z,11562424,AAPL240524C00192500,AAPL,0.63,None,VCSell,0,1.12,0.63,0.4900000000000001,W
56,0.36,2024-05-14T14:01:26.836Z,4.0,0.83,4.0,2024-05-14T14:01:26.849Z,PROD_VAL,GOOGL-CDBFC1D-2024-05-14T14-01,2024-05-14T14:01:26.836Z,0.36,11526297,2024-05-15T13:45:59.869Z,11514714,GOOGL240517C00175000,GOOGL,0.83,None,"Hit exit target, sell.",2,0.36,0.83,-0.47,L
57,0.1,2024-05-20T18:01:55.510Z,5.0,0.15,5.0,2024-05-20T18:01:55.531Z,PROD_VAL,PYPL-CDBFC1D-2024-05-20T18-01,2024-05-20T18:01:55.510Z,0.1,11572268,2024-05-21T13:45:16.504Z,11566400,PYPL240524C00067000,PYPL,0.15,None,"Hit point of no confidence, sell.",2,0.1,0.15,-0.04999999999999999,L
58,0.16,2024-05-20T14:06:54.161Z,6.0,0.19,6.0,2024-05-20T14:06:54.173Z,PROD_VAL,XOM-CDBFC1D-2024-05-20T14-06,2024-05-20T14:06:54.161Z,0.16,11564748,2024-05-20T16:16:05.905Z,11562438,XOM240524C00122000,XOM,0.19,None,"Breached floor pct, sell. -0.003299832495812441 -0.0029446896",2,0.16,0.19,-0.03,L
59,3.65,2024-05-20T15:01:57.247Z,1.0,2.66,1.0,2024-05-20T15:01:57.260Z,PROD_VAL,TSLA-CDBFC1D-2024-05-20T15-01,2024-05-20T15:01:57.247Z,3.65,11573513,2024-05-21T14:15:36.811Z,11563457,TSLA240524C00177500,TSLA,2.66,None,"Hit exit target, sell.",0,3.65,2.66,0.9899999999999998,W
60,0.23,2024-05-20T15:01:54.469Z,6.0,0.37,6.0,2024-05-20T15:01:54.484Z,PROD_VAL,AAPL-CDBFC1D-2024-05-20T15-01,2024-05-20T15:01:54.469Z,0.23,11572245,2024-05-21T13:45:10.281Z,11563443,AAPL240524C00195000,AAPL,0.37,None,"Failed momentum gate, sell.",1,0.23,0.37,-0.13999999999999999,L
61,2.74,2024-05-20T14:06:55.315Z,2.0,1.85,2.0,2024-05-20T14:06:55.333Z,PROD_VAL,TSLA-CDBFC1D-2024-05-20T14-06,2024-05-20T14:06:55.315Z,2.74,11573061,2024-05-21T14:00:35.084Z,11562440,TSLA240524C00180000,TSLA,1.85,None,"Hit exit target, sell.",0,2.74,1.85,0.8900000000000001,W
62,0.1,2024-05-20T17:01:53.121Z,8.0,0.12,8.0,2024-05-20T17:01:53.141Z,PROD_VAL,AAPL-CDBFC1D-2024-05-20T17-01,2024-05-20T17:01:53.121Z,0.1,11567137,2024-05-20T19:01:10.043Z,11565431,AAPL240524C00197500,AAPL,0.12,None,"Breached floor pct, sell. -0.002634736787186286 -0.0024217968000000006",1,0.1,0.12,-0.01999999999999999,L
63,0.19,2024-05-20T18:01:55.294Z,2.0,0.33,2.0,2024-05-20T18:01:55.316Z,PROD_VAL,PYPL-CDBFC1D-2024-05-20T18-01,2024-05-20T18:01:55.294Z,0.19,11572375,2024-05-21T13:45:42.509Z,11566399,PYPL240524C00066000,PYPL,0.33,None,"Hit point of no confidence, sell.",1,0.19,0.33,-0.14,L
64,0.6,2024-05-20T16:01:57.920Z,1.0,0.65,1.0,2024-05-20T16:01:57.937Z,PROD_VAL,XOM-CDBFC1D-2024-05-20T16-01,2024-05-20T16:01:57.920Z,0.6,11565181,2024-05-20T16:45:55.905Z,11564370,XOM240524C00120000,XOM,0.65,None,"Breached floor pct, sell. -0.004359307540763684 -0.0029587872",0,0.6,0.65,-0.050000000000000044,L
65,0.37,2024-05-14T18:01:34.772Z,1.0,0.68,1.0,2024-05-14T18:01:34.847Z,PROD_VAL,AMZN-CDBFC1D-2024-05-14T18-01,2024-05-14T18:01:34.772Z,0.37,11526240,2024-05-15T13:45:30.765Z,11519523,AMZN240517C00190000,AMZN,0.68,None,"Hit point of no confidence, sell.",0,0.37,0.68,-0.31000000000000005,L
66,0.36,2024-05-14T19:01:43.791Z,1.0,0.6,1.0,2024-05-14T19:01:43.838Z,PROD_VAL,GOOGL-CDBFC1D-2024-05-14T19-01,2024-05-14T19:01:43.791Z,0.36,11526838,2024-05-15T14:00:35.843Z,11520508,GOOGL240517C00175000,GOOGL,0.6,None,"Failed momentum gate, sell.",0,0.36,0.6,-0.24,L
67,0.11,2024-05-20T19:01:54.124Z,2.0,0.17,2.0,2024-05-20T19:01:54.138Z,PROD_VAL,PYPL-CDBFC1D-2024-05-20T19-01,2024-05-20T19:01:54.124Z,0.11,11572325,2024-05-21T13:45:31.026Z,11567160,PYPL240524C00067000,PYPL,0.17,None,"Hit point of no confidence, sell.",1,0.11,0.17,-0.06000000000000001,L
